20200307	14674
20200309	23523
20200331	54082
20200330	46819
20200308	17352
20200301	18891
20200306	18213
20200324	49550
20200323	65455
20200315	70562
20200312	72198
20200313	72497
20200314	57964
20200322	61463
20200325	56194
20200303	15889
20200304	15689
20200305	18878
20200302	18811
20200320	59262
20200318	73605
20200327	45781
20200311	34964
20200329	38760
20200316	69872
20200328	39233
20200317	70071
20200310	27990
20200319	61164
20200326	50762
20200321	55462
