id_str,full_text
1235250415522009088,@djeppink Wat doet een mongool in het het Europees parlement???? De coronavirus verspreiden?
1235260420723793920,Waarom verdedigen mensen deze debiel nog? Dit is standaard practice. Als aanhanger hiervan moet je je toch doodschamen //Trump stelt voor om griepprik in te zetten tegen coronavirus https://t.co/IhPDEbcs86
1235250071870070784,@LaStacheQuiRit @MarieNinaah @JadisNoir Correct gebruik is sowieso essentieel. Kwaliteitsvolle alcogel ook. Nu blijkt ook dat corona en griep virussen gedood worden door alcogel met hoog voldoende percentage én bij correct gebruik.
1235088558857183233,@MariskaKoster @Aethonaia @ReitsLydia @rivm Volgens mij ben jij getrouwd met een van de politiek. Waar een wil is is een weg. Het gaat hier om mensen helpen als dat nodig zou zijn.dn doen vergunningen er niet toe.
1235113505549725697,Zeg @bol_com onderstaande doos a 5 stuks
1235285285094723585,@ChrisIsErbij @corona Ik zou alle vijftien in een doos pleuren. #strategisch\\nhttps://t.co/XoI7L2KHF0
1235044849444777984,@Johankastje @LilianSchrijft @Loeki21 @loekalization @247BZ @rivm Niet naïef maar achterlijk en hoogst onverantwoord om ons en onze kinderen niet te beschermen tegen die horde besmette dwazen
1235208695279169536,@DonArturito Toen #Frenske bij mij aan de deur stond had hij zijn #Corona muts op..... Heel verwarrend
1235225288046456833,@charlotbouwman @teigetje77 Hey ggd rivm en overheid geeft hier geen flikker om sorry voor mijn taalgebruik maar van mij mag er een bom op
1235227725872455682,vluchtelingen even nog meer Coronavirus \\nRutte wat is het toch een dief hij wil ons meer laten betalen voor medicijnen 250.00 per jaar en die geeft hij dan aan het bedrijfsleven wat is het toch een vuile smiecht
1235098965672001536,@ericborn Maar ik heb werkelijkwaar geen FLAUW idee waar je gratis kunt testen op Corona.\\n\\nDat achterlijke Department of Health op de Filipijnen plaatste een \\
1235105724734132224,Voorbeeld van achterlijke beslissing @Vindicat studenten. 900 gasten
1235155643159453698,Bei der Ausrüstung hapert es offenbar – und auch Tests sind nicht ohne weiteres durchzuführen.” Ook in Duitsland trekken de huisartsen aan de bel terwijl daar ook bestuurders zeggen  ‘voorbereid’ te zijn in ziekenhuizen. .@lorelei3112 .@MinVWS #corona
1235151788870979584,@Brammmm43 Ik gaf gisteren een allochtoon een boks op zijn kaak. Maar ik kreeg daar toch wat problemen mee. Het is me niet helemaal duidelijk of het over het allochtoon zijn ging of over corona?🤣
1235195425478586371,@DonSuomi @rivm Je kunt heel veel van de gemiddelde kaaskop zeggen
1234978837693255680,@EWindt Vind jij het goed als ik niks zeg op hetoment dat ik  denk dat ik corona heb. Je zal herbesmet worden door zo\n achterlijke ski gladiool Hee. Ik ziek thuis wel uit okay
1235275896849825792,@jvanovertveldt Zever toch eens niet. Alsof er echt quasi niemand die gebouwen meer binnengaat. Uw losse medewerkers ook niet meer zeker? Corona misbruiken om als bange blanke man een meisje aan te vallen. Goed zo
1235329239660007426,@fantoomblack @adrianxleconte @NUnl Of hoe achterlijk het gezellige clubje #Vindicat wel niet is.
1235326942985023497,Geklaag op fb dat in usa waar nicht 1 woont de flessen water en het favoriete merk wc-papier zijn uitverkocht\\n#hamsteren https://t.co/PplahZBNu9
