id_str,full_text
1235875935653675008,@DietsjeWah @RudieVeenendaal @rivm Precies. We zijn zogenaamd een democratie maar het lijkt meer op communisme 😂 achterlijk gedoe.
1235907809746849792,@hansjepansje @kees_de_zeeuw @sandervanluit @rivm Kees zit nog in de ontkenningsfase. Kees denkt dat de rest van de wereld achterlijk is en Nederlandse instituties superieur. Dat de rest van de wereld beter gekwalificeerd kan zijn
1235964430065623041,@aaaaaaahgoeie @MinPres @rivm Je noemt mensen achterlijk en komt zelf met guh-wel-di-guh alternatieven. Wow. Fietsen op een rustige route. 👏👏👏
1235967979466129408,@maydanachar @telegraaf Ik vindt dat een vuile ziekte die corona mag al stoppen het is nu aan de geleerde om een medicatie uit te vinden om dat tegen te kunnen gaan
1236043343790030853,Bijna 200 doden nu in Italië. Maar vindicat  vond het geen punt om met 900 man af te reizen. Wat een achterlijke gladiolen.
1236034500582227968,@Dutchie46428586 Wel leuk dat louter achterlijke mensen zich druk maken over de terugkomst van Vindicat.
1235861014706442241,Hoe achterlijk kun je zijn om te hamsteren 😳😳 https://t.co/UHpcc9sZ6N
1235990202029617153,#groningen - #PSV zondag .... kunnen ze PSV de schuld geven ipv #vindicat #coronavirusNederland #Brabant
1235827531141398529,Zotte @GretaThunberg kan samen met haar hysterische klimaat-bende het coronavirus nog wat verder verspreiden met die betogingen. En onze achterlijke overheid laat rustig begaan. @Maggie_DeBlock en @vanranstmarc worden nog de nagel van onze doodskist! https://t.co/bGxvqFOYSl
1235944457327034374,@p_vandeloo @jblaute @VTM Doodnormaal toch om een onverpakt mondmasker te kopen dat uitgepakt is door een verkoper die zijn handen niet gewassen heeft of laat staan al de mensen die hun -niet gewassen-handen in die doos met onverpakte maskers hebben zitten rommelen #educatie #coronavirus #beschermjezelf
1235954865538502656,@Marjoli64548561 @rivm Wat een achterlijke redenatie. Dus als mijn gezonde moeder van 80 doodgaat door dit virus
1235946521687805954,@S0rGen @MinPres Je hoeft geen tokkie te zijn om commentaar op Rutte te leveren. Er overleden in ‘zijn’ land in 2020 meer mensen aan messteken dan aan corona. Maar als corona onder amateurs blijft berusten
1236019831675195392,@bruno_bruins @rivm Niks vervelend en ingrijpend achterlijke clown. Deze maatregel moest je voor carnaval al invoeren en carnaval stoppen. Denk je dat dit effectief is? Je moet dit  op heel Nederland toepassen
1236056773343182848,@Ridder9999 Ja datdus...een achterlijk uitzending met je rare porno corona grapje...volslagen debielen uitzending
1236051393091428358,@skaffy12 @rivm Echt te achterlijk voor woorden. Is al maanden bekend dat ze al besmettelijk zijn voordat er evt symptomen zijn. Welk planeet komt t RIVM van?
1235849859485204486,Wereld is een fcktup plek man. Kijk wat hier allemaal gebeurt. Een man koopt voor 400miljoen een schilderij. Daarmee kan hij hongersnood stillen in afrika en andere derde wereldlanden. “cORonA vIRuS doOr vRouWEn mET HijAB” flikker op
1235890087453433857,Ik heb nognooit iemand zo achterlijk zien geschrijven
1235892078208524288,Meester Mensing per direct op non-actief na coronapaniek https://t.co/BFhEsIE85z via @telegraaf wat is dat voor een achterlijke directie die moeten op non actief worden gezet wat een schande dit !!!!!!!
