id_str,full_text
1234844373961134080,Alle gezondheidsdiensten zeggen mondkapjes werken alleen de achterlijke idioten van het @rivm zeggen wat anders. #Corona #rivm
1234954175760433157,@GypsyPetra @eerlijkzeggen Ziek ziek ziek ziek het lijkt wel alsof het verkeerd moet gaan anders zijn er bij het rivm echt mongolen die geld krijgen.
1234884674465517568,Ma gasten stop eens met freaken over dat debiel corona virus
1234728888846209024,@MariekeVzelm Trots op jullie @radboudumc jullie laten zien hoe er opgetreden moet worden. Na het achterlijke vingerwijzens van rivm naar het ziekenhuis in Gorinchem ivm nalatigheid (lag er überhaupt wel 1 plan vanuit het ministerie in Nederland) ben ik blij dat de ogen geopend worden.
1234914564170448897,Een geraffineerde poging om de mollahs van Iran buiten schot te houden en de VS de schuld geven voor de misdaad van mollahs die #coronavirus en #CoronaOutbreak in Iran hebben lang verzwegen. Deze meneer is erg geliefd bij @Clingendaelorg Ben benieuwd wat zij hiervan vinden? https://t.co/mCwgVuxQh4
1234901804351094784,@rivm Zelfs de krant van achterlijk Nederland - De Telegraaf- vindt het wel te gortig worden..\\nBuZa is wat laat mee met N. Italie. Wat een achterlijke eikels lopen er rond bij BuZa.\\n\\nhttps://t.co/1xBWakh1Ka
1234905542059012096,@Ginnyvanrenen Hoi Ginny! Het zijn inderdaad veel grote dozen. Dit komt voornamelijk door het maximale gewicht wat er in een doos mag zitten. Op dit moment worden er testen uitgevoerd met nieuwe verpakkingsmethoden
1234736395006201861,@tommikkers Sommige homo\s in sommige kerken. De kerk in Amsterdam ontfermt zich bijvoorbeeld wel over een gevluchte homo uit Nigeria die de staat terug wil sturen naar Italië.
1234860526833934337,Het is toch idiote gekte?! Doordat iedereen ineens mondkapjes gaat inslaan (schijnveiligheid) heb ik net een doos voor €75 moeten bestellen om mijn patiënten tijdens operaties te kunnen beschermen. Als we ze überhaupt nog maar kunnen bestellen in de toekomst  #coronavirus @rivm
1234828679290724352,Mensen die hamsteren 😫😝 wtf ..... Is iedereen hier nu achterlijk of wat ?
1234900054529409036,En dan het RIVM de schuld geven voor de verkeerde mening https://t.co/4jpFza6ASx
1234814661155065857,Vegan hardloopster klaagt over vleeslucht van de buren https://t.co/HliPOskyou via @telegraaf....De Vegan ziekte is nog erger dan het Corona virus ..die trut moet je geroosterd varkensvlees in haar strot douwen..deze wereld is massaal aan het gek worden !!!!!
1234917792165617664,@jndkgrf Volgens mij heeft hij niet over zijn lok zwarte gehad uit 2018. Het zal wel weer over blanke fascisten zijn gegaan van Fvd of Pvv die zijn club genoot uit kampen via corona virus wel wil uitschakelen.
