id_str,full_text
1233172220777725952,@Skoapekuukie SARS: 8000 besmettingen in 6 maanden.\\n#coronavirus:  80.000 besmettingen in 6 WEKEN!!!\\nDus TIEN keer meer gevallen in een KWART vd TIJD. Tel uit je winst!\\nMijn #coronavragen zijn:\\n1. Waarom zijn #TjerrieBidet tokkies zo DOMDOMDOM???\\n2. Waarom zijn #PVVtokkies zo DOMDOMDOM???
1233174170839769088,@JohanSchouten3 @PetraBotter @jjvpeperstraten Pia Dijkstra is de D66 muts die oudere mensen het liefst zou willen \\
1233453830622392321,Really..??? Denkt het #RIVM en #RTLNieuws nou écht dat we debiel zijn..??? #covid19 #coronavirus #griep  https://t.co/yVoWdzehAV
1233465184343252994,Voor dit eencellige stuk inteelt zou het #coronavirus een hele verbetering zijn. https://t.co/sIXvgnsoe1
1233465082107121664,@EWindt Het medicijn werkt tegen infecties aan de bronchiën maar niet specifiek corona. In Zeewolde meer succes.\\nMomenteel vindt onderzoek plaats waarom donkere Afrikanen niet ziek worden. Alle gevallen in Afrika zijn blanken maar donkere mensen in hun omgeving lijken niet ziek te worden
1233445097347407879,@thierrybaudet Om corona virus hoer bij te betrekken is te ziek voor woorden.....ongelofelijke engnek ben jij zeg....
1233439981395488769,Het is om je dood te lachen als het niet zo triest was.\\nZe zijn nog net zo achterlijk als 1200 jaar geleden....\\n\\nIraanse Ayatollah: \\
1233284549490233345,Terwijl ze me een kerk God en met de hoeren neuken en met het café de intimiteit belachelijk hebben gemaakt waarom maken ze een pandemie belachelijk met corona?#coronavragen
1233359962652454912,Het Coronavirus is dat een ziekte die alleen maar blanke en Aziatische mensen kunnen krijgen.!!!???
1233360364429041666,Cancellen van deze grootste toerisme beurs zou echt een slecht signaal zijn. Coronavirus: Entscheidung über ITB-Absage kommt nicht vor heute Abend https://t.co/4MaLoZqexk
1233349194167001088,Het is toch waar dat inteelt mensen dumb en dumber maakt.🤦\u200d♀️🤦\\nMasoumeh Ebtekar
1233344857877381121,@moeva18 @Amma_Asante En als het mokkel nu zelf eens lekker dood zou gaan aan Corona dan hoop ik dat ze Afriyie meeneemt
1233264697354395648,Ik tweet niet vaak.Maar welke  achterlijke idiote ingestelde Chinesen hebben het uitgevonden om vleermuizen 🦇 te eten uit geloofsovertuiging.Omdat het beter gaat voelen Eikels !!!!!.\\nBedankt China 🇨🇳 voor het Corona virus \U0001f9a0\U0001f92c\U0001f975\U0001f976 https://t.co/yu00xcvJHo
