id_str,full_text
1251936168490553348,De economie stond al op knappen maar nu kunnen ze het corona virus de schuld geven en niet hun onvermogen.\\nGeef de mensen een thuistest
1251946483320008704,@moeva18 @bozerneger Wie de fuck is midor nu weer hou ook niet van faggots maar goed kan u wel vertellen dat corona u heeft beticht van de overtreding van anderhalve meter afstand dus gecondoleerd vast allebij succes in hel zegt abbadon bye bye
1251887175576236032,‘Heel sterk tegen nationalisten’. Want D66 vormt geen regering met de ultranationalistische VVD en CDA die bijv asielzoekers de schuld geven van woningnood en zelfs van Corona. Really
1251724953164099584,Rutte heeft gezegd dat het vrijwillig is\\n\\nDus het wordt verplicht\\nIk koop dan gewoon een oude Nokia \\nGeen big brother die nog nigger wordt\\n\\n\Kans op succes corona-app klein\ - https://t.co/pSPVkhW1l5
1251723673918201857,@Vlaamse_Zaak @evigeysels @alexpotvin @SvenOrnelis @AnkeBuckinx @MaiteGoossens @RaniDeConinck @AnnePaulissen @alexanderdecroo @crevits @Bart_DeWever @bartschols @Barttommelein @vrtnws @vrtradio2 @QmusicNL @stefwauters_vtm @WouterTorfs Europa is kapot geschoten om de extreemrechtse dictatuur in Duitsland te verslaan. Alles kapot. Maar daarna konden de mensen in vrijheid opbouwen. Het alternatief was slaaf zijn in een extreme dictatuur
1251891198446440450,@Geepstar Dat er straks meer mensen zelfmoord plegen dan Corona doden.  Hoor ik niemand over. Hier al eentje.\\n\\nVerder de overheid wil dat wij tot 67 jaar gaan werken. En opeens geven ze om die oudjes. https://t.co/oHA8aucj5c
1251846460972445696,De \privacyvriendelijke\ Europese corona-app blijkt een lege doos - Data https://t.co/glMWYkp5lT https://t.co/DaeSjC8ybh
1251846517499080705,@vlaams_leeuwtje @EvaRuwe Ongeveer even dom als de blanken die Corona-feestjes organiseren ...
1251845333765718020,Oproep tot islamitisch gebed in kerk in Ierland tijdens coronavirus-crisis! Verboden toegang voor christelijke gelovigen wanneer imam tot Allah roept. Pastoor staat er als een debiel op te kijken. https://t.co/p2KeCwcUXj
1251850331585236992,Kan #vindicat gewoon niet verboden worden? Dat waren ook die hersenloze tokkies die midden in coronatijd per se nog hun lullofeestje in Italië wilden. #eikels https://t.co/9MWg46FUsT
1251849238872559616,@Boyanbc @rivm Whoeeehaha .. mag ik even lachen @rivm ze zijn bijna gearriveerd in Nederland en dan gaat het opeens geadviseerd worden .. denk je dat wij Nederlanders achterlijk zijn ofzo .. smerige spelletjes
1251857654298836993,@JMDedecker @Knack Straatboef Adil werkte als vrijwilliger en was helemaal geen boef Hij werd van de baan gereden door een blinde politiewagen. Hij werd achtervolgt door 3 politiewagens omdat hij wegreed van een Coronacontrole. Zou nooit gebeurd zijn met een blanke man.
1251831088311304192,@meer_irma Als jij Corona krijgt zou je het dan erg vinden dat ik daar geen traan om laat met je achterlijke oproerkraaierij
1251834661761843200,@JackTerrible @OzcanAkyol Dat dus zo achterlijk te denken dat #corona een #griepje is het is verre van dat
1251833960272932866,RT KritischEde: Bizar dat het kuddevolk weer massaal naar de Ginkelse heide in GemeenteEde trekt en volop parkeert op verboden plekken. Boa’s en politie Ede doen weer goede zaken. Wat een debiel volk. Blijf thuis mensen. #coronavirus
1251829082125410309,https://t.co/DurF6t0eUz\\n\\nCoronacrisis wordt misbruikt om 50 miljard aan moslimlanden te doneren. In Afrika is amper Corona uitgebroken. Toch wil deze mof dat wij Europeanen 50 miljard gaan geven. Dit is schandalig. Ze misbruiken Corona om de welvaart \\
1251838435037454339,Mooi om die achterlijke feesten als Ramadan en Carnaval hun laatste keer zijn.  Bijna een derde van de carnavalsvierders denkt te maken te hebben gehad met coronabesmetting binnen het gezin’ https://t.co/6tTD92adFj
1251667643234467846,@mariannezw @RNnieuws @HartvNL Ach dat er straks jonge mensen zelfmoord plegen vwg de crisis vinden mensen minder erg. \\nWant baan kwijt
1251969040748290054,Ha @arjenlubach heb ik net mijn 12yro fan van je programma gemaakt neem je een achterlijk lange zomervakantie. We kunnen je niet missen. Moest ik even doorgeven. #sip #hoelegikdatuit #samentegencorona #blijfnogevendoorgaan
1251786405958889472,@OlifaNT @rivm Wat was de strekking? Wir haben es nicht gewusst? Het heeft ons overvallen? Vroeger kon je de archieven nog af laten fikken
1251785663411781635,Goed dat heer @ahmedmarcouch zo’n verbindend visitekaartje is van onze stad #Arnhem Trots op die leipe mocro flavour die door onze straat raast en ons hoopt geeft
1251797002851155969,U meent het. Ik huiver voor linkse gutmenschen die voor een totaal onbegrijpelijke reden vooral allochtoon anarchistisch krapuul proberen goedpraten. #Anderlecht #CoronaCrisis https://t.co/LIQbZNO4yr
1251931105558761472,Dat coronavirus in Amerika is een zegen voor die white supremacist racisten. Vooral arme zwarten en latino\s zijn het slachtoffer. Geen wonder dat Trump er zo weinig aan doet #rtlnieuws #nosjournaal
1251927849109463041,@dbtibet Wat als.....asperges of andere groenten niet bestonden in coronatijden...De blanke bouwvakkers zouden morgen zeker niet herbeginnen maar nog ff in lockdown blijven....want zie dat die asperges en Co echt beginnen te roepen
1251823229238476803,Bizar dat het kuddevolk weer massaal naar de Ginkelse heide in @GemeenteEde trekt en volop parkeert op verboden plekken. Boa’s en politie Ede doen weer goede zaken. Wat een debiel volk. Blijf thuis mensen. #coronavirus
1251871178207236096,@HansAckerNY Dan is omvolking echt een feit. Laat men ons hier gewoon creperen. Schuiven die knoflookvreters op naar hier en negers koloniseren Italië en Spanje (verder).
1251952785861619715,Spiegeltje spiegeltje aan de wand...\\n\\nWelke mongool houdt er hier geen afstand? #COVID19
1251955308458541058,@telegraaf Het zijn vooral blanke NL\ers die de coronaregels negeren. Gisteravond in \t nieuws de politie moest op meerdere plaatsen ingrijpen\\n\\nOndanks de waarschuwingen
1251954593879093248,@GuidoKapper @telegraaf Het zijn vooral blanke NL\ers die de coronaregels negeren. Gisteravond in \t nieuws op meerdere plekken moest de politie ingrijpen\\n\\nOndanks de waarschuwingen
