id_str,full_text
1250086139601530886,Normaal ware mijn ouders nu in turkije &amp; was ik ergens de kech aant uithangen ugh kk corona
1250021420916248584,@Nilliz81 @MinPres @rivm Arrogante egoïsten zoals jij steken helaas de laatste tijd flink de kop op. Wanen zich onkwetsbaar en boeit het geen flikker of ze verantwoordelijk zijn voor de dood van een ander. \\nWat zal jij een fijn leven hebben! Hoop dat ik je nooit tegenkom!
1250021676957552642,Deze achterlijke vind mensen die in de risicogroep zitten maar aanstellers dat ze bang zijn voor corona. Waar zit he HART.\\nEmpatisch vermogen: ERROR https://t.co/zh85NIg45r
1250057314893258754,Teleurgesteld in toegevoegde waarde IMF: open deur intrappen dat de economie krimpt in 2020...Ik verwacht van het IMF scenario\s hoe we snel uit statistische recessie kunnen komen en terug aanknopen bij welvaartsontwikkeling
1249964676605194240,@SimonTrommel Maar dan ook stoppen met dat achterlijke #Thuisonderwijs
1249963637592252416,Ik ben dan weer zo\n muts die het opstarten straks nog veel spannender vindt dan de afgelopen weken waren... #corona #coronanederland #coronanl
1249950496787435520,@POL_IrisWeiden Wat een fucking bullshit.. Het covid virus haalt het niet eens bij de 9400 doden die vielen bij de flu in 2017/2018 en dan dit soort achterlijke maatregelen trouwens covid_19 en al die anderen die ze gaan maken in de toekomst kun je gewoon doden binnen 24 uur.
1250178826426093568,Actie: Uw eerste massage is bij ons gratis voor alle blanken zoals #Wilders zonder #coronavirus c.q. #covid19 en we zoeken naar werkeloze verkopers voor onze legale #drugs. #Allochtonen zoals #Marokkanen zijn nooit welkom omdat er teveel contant zwart geld in onze brandkast ligt https://t.co/rnGFnOWBFQ
1249848499153317889,@joepheldoorn Wat is er gebeurd dat zulke achterlijke haat opeens terug is. Dit soort shit verwacht ik zelf niet eens meer in Italië.
1249839289896243201,Ik boycot elk programma waarin Jort Kelder te gast is. Kotsziek van zijn aso uitspraken en quasi slachtofferrol. Eerst ihkv #metoo dat vrouwen verkracht willen worden en nu de aso uitspraken over coronapatienten. Bah wat een mispunt. #op1 #Jinek #buitenhof #Coronalul #COVID19NL
1249836782419677190,@EWindt @jndkgrf #Ollongren terug in de kamer op moment dat #5g masten overal snel geplaatst worden... een #D66 muts die laatst al letterlijk zei dat het goed is voor #crowdcontrol Een zgn app voor #Corona Mn ballen ja. Let op we mogen de straat op als we een app hebben en 5g voldoende is.
1249988601192079360,Coronablog: NBA-ster Russell Westbrook schenkt 650 computers aan kansarme kinderen in Houston #coronacrisis\\n\\nhttps://t.co/r4zmw1pudT https://t.co/hYudYpXfii
1249995488729989120,@EelcoHoecke Kunnen we deze Deugtrien niet gewoon wachtgeld geven. Ben zo blij dat ik haar al 8 maanden niet heb horen praten...kan ze samen met Claudia de Breij alle blanke mannen de schuld geven van het corona virus..
