id_str,full_text
1249644764305084417,Pc-markt krimpt in eerste kwartaal 2020 met acht procent door coronavirus https://t.co/Sb15z89nXT
1249643122197286913,Pc-markt krimpt in eerste kwartaal 2020 met acht procent door coronavirus https://t.co/4mPKsXyVKl
1249646017365958656,Pc-markt krimpt in eerste kwartaal 2020 met acht procent door coronavirus https://t.co/TwBJg5RXr5
1249652709357228032,@telegraaf @jacobdeleeuwe Ja dát lijkt mij de beste oplossing flikker hen allemaal op een 5***** schip ( uiteraard alles inclusief) en dan maar wachten op de eerste afslachting ( óf door Corona óf dat zij elkaar te lijf laten gaan.!) en dan maar verdelen over de eu landen.!!
1249717409331773443,Nu op TPO: Heere Heeresma jr. - Heere naar de hoeren in tijden van corona https://t.co/tviIWclAc4
1249722087972929536,Nu op TPO (Autotweet) Heere Heeresma jr. – Heere naar de hoeren in tijden van corona https://t.co/CKDjwgxIyK
1249724130523578370,nu op TPO: Heere Heeresma jr. – Heere naar de hoeren in tijden van corona https://t.co/LdX0NZWkdJ (autotweet)
1249720891560407042,Waar wil je met je rare opmerking naar toe?Jij wil zeker de schuld geven aan Marokkanen dat ze mensen hebben gedood?Nee hoor Corona heeft helaas zoveel doden gemaakt.Als jij zo doorgaat met deze kinderachtige beschuldigingen
1249728488103456771,Zo tis weer voor de zoveelste keer raak met dit weekend mef getint inteelt tuig!!\\n\\n#corona\\n#lichtgetint\\n\\n’Vrouw en kind (1) bespuugd in Enkhuizen’ https://t.co/PiTzRE641A via @telegraaf
1249700338946408451,@johnpp29690263 @VTMNIEUWS Als je nu van een achterlijke coronamaatregel spreekt
1249738130409709574,Heere Heeresma jr. - Heere naar de hoeren in tijden van corona - ThePostOnline https://t.co/Pg5LS9jjVI https://t.co/fdyUQPXzJr
1249742619388805120,@Henkzelve @wiekes Nah..... ze geloven eerder dat 5G Corona veroorzaakt. Ook zo’n debiel verhaal
1249742807390191617,@JohnnyBG19 @HielkeBandstra @Guldenhof_Hans @wierdduk @rivm @MinPres Aan dat “wir haben es nicht gewusst” hebben ze een dagtaak. Alles wat door Baudet in de TK gezegd is hierover is uitgekomen en van belang geweest. En #Rutte was druk met zijn telefoontje.
1249627247096598528,@TeamKlunsWendy Je kan ook 2 puzzels in een doos mieteren .........en dan kijken hoe snel het gaat.... #corona #verveling
1249627675024654337,Vooral de aanhangers van deze achterlijke cultuur binnen blijven halen\\nOndertussen is deze oprisping op te lossen met \the smell of napalm in the morning\\\n#IslamicCoronaJehad #Islam\\nIS ruikt kans door corona en roept op tot nieuwe aanslagen https://t.co/T0alYRSNvc via @telegraaf
1249626870464811009,@SylvanaBIJ1 @PolitiekBIJ1 Het letterlijk kopieren van klaagzangen uit Amerika slaat altijd enorm de plank mis. Elke UWV kan je vertellen hoeveel arme blanken en aziaten er zijn. Ondertussen suggereert Bij1 geen enkele medische of (sociale) hygiene-maatregel om de verspreiding van corona te stoppen.
1249628064843169792,@nlvaarder @OBraeckenssieck Ja!! Ik heb het gezien.\\nDie dame met dat hoofddoekje heeft liever Corona dan dat zij naast een homo gaat zitten.🤔 toch?
1249631908901904384,Hoezo zwarte doos analyseren? Iran heeft die kist direct na take off uit de lucht geschoten.Geven ze toe.Welke info van de zwarte doos zouden we nog moeten hebben? \\n\\nAnalyse zwarte dozen van door Iran neergehaald vliegtuig loopt vertraging op door corona https://t.co/KHBZ4xDXVz
1249617014412447744,Tijdperk voor én na corona? (Zoals voor en na WOII) flikker toch op! \\nHoe durf je de verschrikking van WOII en wat mensen daar elkaar aandeden te vergelijken met virus? Een beetje perspectief is passend!
1249619102886436865,Niet Het Corona virus is de besmetting 🙄 maar het moslimvirus is vele malen erger dan welke plaag ook. Met wereldwijde infecties is deze plaag het ergste wat de mensheid kan gebeuren. Zie de chaos van die inteelt en Haatbaarden agressie om je heen 😡 https://t.co/IQF83L3srl
1249621364367032321,@kunstpolitiek @SophietjeLukas Maar wat heeft dat te maken met het disproportioneel aantal zwarten en latinos die slachtoffer zijn? \\nBovendien
1249757984101728257,Ook vandaag weer \n aanvaring met allochtoon die (buiten gebrekkig NL\s) de #anderhalvemeter niet begreep ......#koekoek 😩😷
1249751051814789126,Wanneer houdt het eens op met dit soort achterlijk gedrag? Helemaal klaar met dit soort jochies
1249755732481802240,Witte Amerikanen @erikmouthaanRTL ? Het zijn blanken. Yogurt en sneeuw zijn wit! Wel fijn dat je zegt dat zwarten meer onderliggende ziektes hebben. Deels genetisch bepaald en door overgewicht. Ik denk niet dat Corona het bewust op de zwarte bevolking heeft gemunt namelijk!
1249555195350130694,@CorOnana_ @FIFAguy1987 @wagensveld1968 @VrouwvdVrijheid Blij voor je Roel ..  Waarom vluchten dan zoveel homo stellen uit Amsterdam en Utrecht ?
1249781293543456769,Zo! Men heeft effe afleiding van Corona want een jochie heeft ruzie met een homo en het is de schuld van de islam.
1249786306735026176,Zit dat mutsje die #Wiebes op te hemelen bij #Jinek?\\nDe grootste autist die we ooit in het NL-se bestuur hebben meegemaakt. Kom op zeg. Wat een belachelijk item is dit zeg. #coronavirus #coronacrisis
1249476294745743361,Ben echt klaar met die sukkels die corona linken met 5G\\n\\nZullen we met een groepje tokkies gaan slaan?
1249479934797635589,@alpacatweep @DieTukkerfries Laat ik nou de oude en nieuwe versie hebben hier. \\nDe Corona versie is wel een stuk lastiger.\\n\\nHeeft hij een muts op?
1249805094922616835,Wat een achterlijke overgang..... Van stervende mensen in verpleeghuizen naar prachtige beelden van de natuur in heel de wereld die opleeft dankzij de #COVID2019 #COVID19 crisis... #op1 ... En dan als bonus straks nog Jort Kelder... De TV gaat nu uit.\\nTranslate Tweet
1249811736959516675,@AlfredAlfred009 @JHytie @rivm Het zoveelste bewijs van hun omvolkingspolitiek om de blanke Europese cultuurvolkeren te decimeren en te vervangen door derde wereldvolkeren om hun gedroomde multiculturele heilstaat te willen verwezenlijken en economisch uit te buiten Marrakesh pact in volle werking https://t.co/HaJiLerMcw
1249799759788982272,U bent getrouwd met minister Cora van Nieuwenhuizen. Zij moest thuisblijven. Hoe is dat nu?”Nou
1249791966981873666,https://t.co/r9YNO6nP0h\\nNog even een graadje erger dan wat de Chinezen in ons land overkwam door het coronavirus. \\nAangezien de daders geen blanken zijn
1249798306290679811,Homo’s bestookt door allochtoon tuig in Amsterdam\\nBOA’s ernstig mishandeld door schorem in Rotterdam \\nCorona-gerelateerde misdrijven.\\nZwaar straffen is hier op zijn plaats.
1249800675191554054,@ADnl Waren die doden hardwerkende blanken of arme zielige werkloze zwarten ? Maken de zwarten meer kans om slachtoffer te worden van een tornado als besmet te worden met corona? Door hun arme levensstandaard?
1249595430410862592,En nu weer Serious Request. wat een achterlijk gedoe een plaatje aanvragen voor #Geld een #Corona uitzending hoe kun je het verzinnen..........
1249604010912481286,@SRoelandt En nog dit; als 85 procent bedrijven de Corona regels niet volgt en toch daalt dagelijks opnames in hospitaal; is het bewijs niet geleverd dat de Coronacrisis zichzelf oplost met of zonder strenge regels? Zweden is toch ook geen achterlijk land?
1249767374573776902,#shoutout voor m’n nicht Manuela die werkt in een ziekenhuis in Italia.. #strijder #zoveelrespect  \\n🌈Andrà tutto bene 🌈 #Corona #COVID2019
1249772246777856001,Dat was ik gisteren ook met vader (dierenarts) aan het bespreken: destijds met de varkenspest werden bedrijven ook hermetisch afgesloten en was er een vuile en propere zone: desinfecterende voetbaden waren daar steeds aanwezig #COVID19 #COVID2019be https://t.co/gYRNjCOoyf
1249764298798358530,Tja.. als een blanke dit had gezegd
1249677226053980160,Geen zwarten op de foto RIVM: 86 nieuwe coronadoden
1249675540883267584,Moest 80 euro afrekenen. Nee trut je moest thuisblijven. \\n\\nhttps://t.co/X0Qiwpglb3
1249678110766792706,Aandagstrekker hoer belazerd de boel.\\n \\n\Huilende verpleegster\ die vreest voor corona ontmaskerd als influencer https://t.co/q2Ceziaq4A
1249672846504271872,De hele week zitten deze debielen zich thuis dood te vervelen\\nmaar op koopzondag moeten ze opeens allemaal naar de bouwmarkt voor de klussen\\nAchterlijke mongolen ☹️☹️\\n\\n#woonboulevard #corona\\n#coronavirus #coronacrisis https://t.co/s15DS5faGl
1249679400724987905,Iemand spugen in tijden van #coronavirus levert snelrecht en 10 weken op. \\nDat ‘mogelijk’ homo gerelateerd kun wel weglaten.\\nDe beelden zijn duidelijk en KK homo is homohaat.\\nMorgen bij @RTLnieuws @NOS @telegraaf @Jinek_RTL @op1npo \\nDe ‘jongeren’ zitten zijn aangehouden. Dank! https://t.co/ooKO8yPBUv
1249670879379849219,Stel u voor dat elke keer als ge naar de supermarkt gaat er 50% kans is dat er onrechtstreeks iemand aan corona sterft door u. Gaat ge echt nog voor een komkommer en een doos eieren gaan?\\n\\nMijn punt is: mensen zijn gatachterlijk
1249672706045476864,@Politie_Adam Mogelijk homo gerelateerd?! We hebben allemaal de beelden gezien. Gooi er ook even nog mogelijk Coronagerelateerd bovenop vanwege het spugen in het gezicht. Die blonde dame moet een lintje krijgen. Nog nooit waren de beelden zo helder !
1249673474538377221,Als N-VA een groep Vlaamse jongens en meisjes die volgens een linkse journalist memes zouden hebben gedeeld in een privéchat scherper veroordeelt dan een groep allochtoon crapuul dat de politie aanvalt in volle coronacrisis
1249677023255113728,@JackMarsman @telegraaf Bij nieuws dalende #werkeloosheid...#feestvreugde...kat gered uit boom? Hoofddoeken bij foto.....  bij nieuws geweld #ziekenbroeders....samenscholing #corona.... overval Aldi ? Foto van blanke handjes in #boeien
1249592061797568520,Ze moesten die achterlijke mensen ook eens op de corona afdeling laten werken dan zouden ze misschien eens gaan nadenken.\\nEn fietsen zouden ze ook moeten afschaffen want het zijn die zich zeker niet aan de regels houden.
1249665118469869570,En heel achterlijk Nederland gaat weer massaal naar de bouwmarkt. 🙄 #coronacrisis #blijfthuis
1249655656027693063,Iemand de achterlijke regels nagelezen voor testen van zorgpersoneel? \\nhttps://t.co/DXUMupedZY\\n#COVID19NL #zorg #zorgmedewerkers @hugodejonge @MinPres @rivm \\n100 testen voor deze week beschikbaar voor de gehele regio. 100?? Voor meer dan 100.000 zorgmedewerkers.
1249656296028200964,@EricZaanstad En daarom gaan al die idioten die eigenlijk thuis moeten blijven vrolijk naar de bouwmarkt. Kennelijk nog nooit van on-line bestellen gehoord? Wat voor tokkies zijn het eigenlijk die alle adviezen in de wind slaan? #blijfthuis
1249655514407018498,@CorOnana_ @wagensveld1968 @pina2345 @MiroslavPrince Niet volgens hem Roel de cijfers spreken voor zich. Weet niet of je opsporing verzocht wel eens kijkt maar wanneer er mishandelen homo stellen voor bij komen is het in  90% van de gevallen gedaan door buitenlanders. Over je stem gedrag ben ik het we met je eens.
